시점,월별,가해자음주정도별1,가해자음주정도별2,주야별,사고건수,사망자수,부상자수
2006,8월,기타불명,기타불명,주,82,1,97
2006,8월,기타불명,기타불명,야,136,10,152
2006,9월,음주상태,0.05%미만,주,11,5,26
2006,9월,음주상태,0.05%미만,야,33,9,55
2006,9월,음주운전,측정불응,주,8,0,15
2006,9월,음주운전,측정불응,야,43,0,83
2006,9월,음주운전,0.05%~0.09%,주,113,6,196
2006,9월,음주운전,0.05%~0.09%,야,292,14,535
2006,9월,음주운전,0.10%~0.14%,주,154,4,275
2006,9월,음주운전,0.10%~0.14%,야,605,15,1064
2006,9월,음주운전,0.15%~0.19%,주,177,7,299
2006,9월,음주운전,0.15%~0.19%,야,732,22,1296
2006,9월,음주운전,0.20%~0.24%,주,108,7,174
2006,9월,음주운전,0.20%~0.24%,야,408,5,785
2006,9월,음주운전,0.25%~0.29%,주,48,3,82
2006,9월,음주운전,0.25%~0.29%,야,99,5,165
2006,9월,음주운전,0.30%~0.34%,주,13,0,19
2006,9월,음주운전,0.30%~0.34%,야,21,1,41
2006,9월,음주운전,0.35%이상,주,3,0,4
2006,9월,음주운전,0.35%이상,야,7,0,8
2006,9월,측정불능,측정불능,주,5,0,9
2006,9월,측정불능,측정불능,야,10,4,14
2006,9월,해당 없음,해당 없음,주,8733,219,13456
2006,9월,해당 없음,해당 없음,야,7458,244,11349
2006,9월,기타불명,기타불명,주,78,0,93
2006,9월,기타불명,기타불명,야,134,10,143
2006,10월,음주상태,0.05%미만,주,14,6,13
2006,10월,음주상태,0.05%미만,야,32,9,50
2006,10월,음주운전,측정불응,주,14,1,21
2006,10월,음주운전,측정불응,야,49,0,100
2006,10월,음주운전,0.05%~0.09%,주,101,5,154
2006,10월,음주운전,0.05%~0.09%,야,288,6,485
2006,10월,음주운전,0.10%~0.14%,주,161,9,276
2006,10월,음주운전,0.10%~0.14%,야,651,16,1192
2006,10월,음주운전,0.15%~0.19%,주,186,2,326
2006,10월,음주운전,0.15%~0.19%,야,722,15,1363
2006,10월,음주운전,0.20%~0.24%,주,106,2,189
2006,10월,음주운전,0.20%~0.24%,야,359,13,655
2006,10월,음주운전,0.25%~0.29%,주,28,2,42
2006,10월,음주운전,0.25%~0.29%,야,103,8,173
2006,10월,음주운전,0.30%~0.34%,주,21,3,31
2006,10월,음주운전,0.30%~0.34%,야,20,0,39
2006,10월,음주운전,0.35%이상,주,1,0,1
2006,10월,음주운전,0.35%이상,야,5,0,9
2006,10월,측정불능,측정불능,주,4,0,4
2006,10월,측정불능,측정불능,야,13,1,21
2006,10월,해당 없음,해당 없음,주,8797,263,14103
2006,10월,해당 없음,해당 없음,야,7206,287,11186
2006,10월,기타불명,기타불명,주,77,1,105
2006,10월,기타불명,기타불명,야,142,2,177
2006,11월,음주상태,0.05%미만,주,22,8,32
2006,11월,음주상태,0.05%미만,야,34,14,56
2006,11월,음주운전,측정불응,주,11,0,29
2006,11월,음주운전,측정불응,야,52,1,88
2006,11월,음주운전,0.05%~0.09%,주,135,7,267
2006,11월,음주운전,0.05%~0.09%,야,291,12,527
2006,11월,음주운전,0.10%~0.14%,주,181,4,339
2006,11월,음주운전,0.10%~0.14%,야,734,23,1320
2006,11월,음주운전,0.15%~0.19%,주,168,7,329
2006,11월,음주운전,0.15%~0.19%,야,876,23,1592
2006,11월,음주운전,0.20%~0.24%,주,85,4,167
2006,11월,음주운전,0.20%~0.24%,야,355,12,623
2006,11월,음주운전,0.25%~0.29%,주,25,1,45
2006,11월,음주운전,0.25%~0.29%,야,83,2,155
2006,11월,음주운전,0.30%~0.34%,주,7,1,11
2006,11월,음주운전,0.30%~0.34%,야,19,0,43
2006,11월,음주운전,0.35%이상,주,5,0,7
2006,11월,음주운전,0.35%이상,야,6,1,12
2006,11월,측정불능,측정불능,주,8,1,11
2006,11월,측정불능,측정불능,야,14,2,18
2006,11월,해당 없음,해당 없음,주,9068,263,13979
2006,11월,해당 없음,해당 없음,야,7464,308,11360
2006,11월,기타불명,기타불명,주,105,3,115
2006,11월,기타불명,기타불명,야,129,4,145
2006,12월,음주상태,0.05%미만,주,18,5,38
2006,12월,음주상태,0.05%미만,야,30,10,45
2006,12월,음주운전,측정불응,주,4,0,4
2006,12월,음주운전,측정불응,야,31,0,61
2006,12월,음주운전,0.05%~0.09%,주,101,5,190
2006,12월,음주운전,0.05%~0.09%,야,312,7,595
2006,12월,음주운전,0.10%~0.14%,주,159,7,287
2006,12월,음주운전,0.10%~0.14%,야,719,14,1312
2006,12월,음주운전,0.15%~0.19%,주,137,4,235
2006,12월,음주운전,0.15%~0.19%,야,600,18,1175
2006,12월,음주운전,0.20%~0.24%,주,43,3,60
2006,12월,음주운전,0.20%~0.24%,야,186,5,358
2006,12월,음주운전,0.25%~0.29%,주,21,3,27
2006,12월,음주운전,0.25%~0.29%,야,39,2,64
2006,12월,음주운전,0.30%~0.34%,주,2,0,3
2006,12월,음주운전,0.30%~0.34%,야,4,0,7
2006,12월,음주운전,0.35%이상,야,2,0,3
2006,12월,측정불능,측정불능,주,4,0,6
2006,12월,측정불능,측정불능,야,13,0,19
2006,12월,해당 없음,해당 없음,주,7939,248,12254
2006,12월,해당 없음,해당 없음,야,6926,240,10714
2006,12월,기타불명,기타불명,주,96,3,114
2006,12월,기타불명,기타불명,야,130,7,142
2007,전체,음주상태,0.05%미만,주,148,73,256
2007,전체,음주상태,0.05%미만,야,240,81,400
2007,전체,음주운전,측정불응,주,109,1,183
2007,전체,음주운전,측정불응,야,471,4,867
2007,전체,음주운전,0.05%~0.09%,주,1270,62,2388
2007,전체,음주운전,0.05%~0.09%,야,3549,120,6287
2007,전체,음주운전,0.10%~0.14%,주,1847,50,3193
2007,전체,음주운전,0.10%~0.14%,야,7961,211,14467
2007,전체,음주운전,0.15%~0.19%,주,1602,46,2897
2007,전체,음주운전,0.15%~0.19%,야,7386,255,13565
2007,전체,음주운전,0.20%~0.24%,주,737,34,1265
2007,전체,음주운전,0.20%~0.24%,야,2601,134,4719
2007,전체,음주운전,0.25%~0.29%,주,212,14,348
2007,전체,음주운전,0.25%~0.29%,야,505,41,908
2007,전체,음주운전,0.30%~0.34%,주,55,7,78
2007,전체,음주운전,0.30%~0.34%,야,74,7,137
2007,전체,음주운전,0.35%이상,주,15,1,29
2007,전체,음주운전,0.35%이상,야,22,4,39
2007,전체,측정불능,측정불능,주,76,6,108
2007,전체,측정불능,측정불능,야,170,12,247
2007,전체,해당 없음,해당 없음,주,98919,2411,155266
2007,전체,해당 없음,해당 없음,야,81158,2528,125255
2007,전체,기타불명,기타불명,주,1065,16,1261
2007,전체,기타불명,기타불명,야,1470,48,1743
2007,1월,음주상태,0.05%미만,주,8,3,20
2007,1월,음주상태,0.05%미만,야,20,10,28
2007,1월,음주운전,측정불응,주,9,0,15
2007,1월,음주운전,측정불응,야,29,0,59
2007,1월,음주운전,0.05%~0.09%,주,91,7,152
2007,1월,음주운전,0.05%~0.09%,야,267,4,459
2007,1월,음주운전,0.10%~0.14%,주,115,4,220
2007,1월,음주운전,0.10%~0.14%,야,629,19,1139
2007,1월,음주운전,0.15%~0.19%,주,85,2,141
2007,1월,음주운전,0.15%~0.19%,야,451,17,861
2007,1월,음주운전,0.20%~0.24%,주,33,1,58
2007,1월,음주운전,0.20%~0.24%,야,154,11,266
2007,1월,음주운전,0.25%~0.29%,주,8,2,12
2007,1월,음주운전,0.25%~0.29%,야,24,0,38
2007,1월,음주운전,0.30%~0.34%,주,4,0,8
2007,1월,음주운전,0.30%~0.34%,야,2,1,1
2007,1월,음주운전,0.35%이상,주,1,0,1
2007,1월,측정불능,측정불능,주,8,1,12
2007,1월,측정불능,측정불능,야,12,1,18
2007,1월,해당 없음,해당 없음,주,6963,204,11098
2007,1월,해당 없음,해당 없음,야,5822,173,9163
2007,1월,기타불명,기타불명,주,80,3,96
2007,1월,기타불명,기타불명,야,99,5,110
2007,2월,음주상태,0.05%미만,주,7,2,8
2007,2월,음주상태,0.05%미만,야,12,5,16
2007,2월,음주운전,측정불응,주,5,1,11
2007,2월,음주운전,측정불응,야,39,1,65
2007,2월,음주운전,0.05%~0.09%,주,76,3,133
2007,2월,음주운전,0.05%~0.09%,야,236,7,440
2007,2월,음주운전,0.10%~0.14%,주,142,6,278
2007,2월,음주운전,0.10%~0.14%,야,598,13,1112
2007,2월,음주운전,0.15%~0.19%,주,94,1,179
2007,2월,음주운전,0.15%~0.19%,야,512,17,973
2007,2월,음주운전,0.20%~0.24%,주,49,3,93
2007,2월,음주운전,0.20%~0.24%,야,116,12,211
2007,2월,음주운전,0.25%~0.29%,주,11,1,21
2007,2월,음주운전,0.25%~0.29%,야,24,5,47
2007,2월,음주운전,0.30%~0.34%,주,1,0,1
2007,2월,음주운전,0.30%~0.34%,야,4,2,3
2007,2월,음주운전,0.35%이상,주,2,0,7
2007,2월,음주운전,0.35%이상,야,1,0,1
2007,2월,측정불능,측정불능,주,8,0,13
2007,2월,측정불능,측정불능,야,5,0,11
2007,2월,해당 없음,해당 없음,주,6894,160,11123
2007,2월,해당 없음,해당 없음,야,5674,198,8742
2007,2월,기타불명,기타불명,주,85,1,103
2007,2월,기타불명,기타불명,야,101,8,126
2007,3월,음주상태,0.05%미만,주,5,4,16
2007,3월,음주상태,0.05%미만,야,24,12,43
2007,3월,음주운전,측정불응,주,10,0,12
2007,3월,음주운전,측정불응,야,52,0,94
2007,3월,음주운전,0.05%~0.09%,주,108,4,204
2007,3월,음주운전,0.05%~0.09%,야,328,16,567
2007,3월,음주운전,0.10%~0.14%,주,164,5,271
2007,3월,음주운전,0.10%~0.14%,야,847,21,1605
2007,3월,음주운전,0.15%~0.19%,주,115,1,200
2007,3월,음주운전,0.15%~0.19%,야,676,31,1227
2007,3월,음주운전,0.20%~0.24%,주,42,0,72
2007,3월,음주운전,0.20%~0.24%,야,185,13,336
2007,3월,음주운전,0.25%~0.29%,주,8,0,27
2007,3월,음주운전,0.25%~0.29%,야,36,6,74
2007,3월,음주운전,0.30%~0.34%,주,2,0,4
2007,3월,음주운전,0.30%~0.34%,야,9,1,14
2007,3월,음주운전,0.35%이상,주,2,0,2
2007,3월,음주운전,0.35%이상,야,2,0,4
2007,3월,측정불능,측정불능,주,6,0,6
2007,3월,측정불능,측정불능,야,23,1,42
2007,3월,해당 없음,해당 없음,주,8128,161,12582
2007,3월,해당 없음,해당 없음,야,7155,198,11115
2007,3월,기타불명,기타불명,주,99,0,123
2007,3월,기타불명,기타불명,야,140,2,171
2007,4월,음주상태,0.05%미만,주,11,6,28
2007,4월,음주상태,0.05%미만,야,16,9,19
2007,4월,음주운전,측정불응,주,4,0,5
2007,4월,음주운전,측정불응,야,40,0,85
2007,4월,음주운전,0.05%~0.09%,주,104,2,208
2007,4월,음주운전,0.05%~0.09%,야,298,7,477
2007,4월,음주운전,0.10%~0.14%,주,172,2,277
2007,4월,음주운전,0.10%~0.14%,야,719,16,1306
2007,4월,음주운전,0.15%~0.19%,주,165,8,290
2007,4월,음주운전,0.15%~0.19%,야,606,15,1088
2007,4월,음주운전,0.20%~0.24%,주,55,2,89
2007,4월,음주운전,0.20%~0.24%,야,201,16,330
2007,4월,음주운전,0.25%~0.29%,주,14,0,23
2007,4월,음주운전,0.25%~0.29%,야,39,5,73
2007,4월,음주운전,0.30%~0.34%,주,5,0,6
2007,4월,음주운전,0.30%~0.34%,야,6,0,11
2007,4월,음주운전,0.35%이상,주,2,0,6
2007,4월,음주운전,0.35%이상,야,1,0,2
2007,4월,측정불능,측정불능,주,10,0,14
2007,4월,측정불능,측정불능,야,18,2,23
2007,4월,해당 없음,해당 없음,주,8569,188,13465
2007,4월,해당 없음,해당 없음,야,6790,179,10496
2007,4월,기타불명,기타불명,주,81,1,90
2007,4월,기타불명,기타불명,야,129,2,144
2007,5월,음주상태,0.05%미만,주,14,4,14
2007,5월,음주상태,0.05%미만,야,20,4,30
2007,5월,음주운전,측정불응,주,18,0,37
2007,5월,음주운전,측정불응,야,44,0,85
2007,5월,음주운전,0.05%~0.09%,주,111,5,214
2007,5월,음주운전,0.05%~0.09%,야,316,11,548
2007,5월,음주운전,0.10%~0.14%,주,142,1,252
2007,5월,음주운전,0.10%~0.14%,야,629,22,1155
2007,5월,음주운전,0.15%~0.19%,주,150,4,269
2007,5월,음주운전,0.15%~0.19%,야,636,18,1169
2007,5월,음주운전,0.20%~0.24%,주,63,7,105
2007,5월,음주운전,0.20%~0.24%,야,270,8,512
2007,5월,음주운전,0.25%~0.29%,주,24,1,37
2007,5월,음주운전,0.25%~0.29%,야,55,1,88
2007,5월,음주운전,0.30%~0.34%,주,6,1,12
2007,5월,음주운전,0.30%~0.34%,야,13,1,20
2007,5월,음주운전,0.35%이상,야,5,2,6
2007,5월,측정불능,측정불능,주,6,1,6
2007,5월,측정불능,측정불능,야,20,0,29
2007,5월,해당 없음,해당 없음,주,9394,206,14634
2007,5월,해당 없음,해당 없음,야,7122,217,11055
2007,5월,기타불명,기타불명,주,78,1,99
2007,5월,기타불명,기타불명,야,128,1,156
2007,6월,음주상태,0.05%미만,주,9,8,10
2007,6월,음주상태,0.05%미만,야,22,6,37
2007,6월,음주운전,측정불응,주,7,0,10
2007,6월,음주운전,측정불응,야,29,0,74
2007,6월,음주운전,0.05%~0.09%,주,101,6,194
2007,6월,음주운전,0.05%~0.09%,야,302,15,528
2007,6월,음주운전,0.10%~0.14%,주,145,4,263
2007,6월,음주운전,0.10%~0.14%,야,606,20,1099
2007,6월,음주운전,0.15%~0.19%,주,146,4,303
2007,6월,음주운전,0.15%~0.19%,야,656,21,1156
2007,6월,음주운전,0.20%~0.24%,주,94,1,180
2007,6월,음주운전,0.20%~0.24%,야,279,9,514
2007,6월,음주운전,0.25%~0.29%,주,27,1,51
2007,6월,음주운전,0.25%~0.29%,야,67,4,137
2007,6월,음주운전,0.30%~0.34%,주,7,0,10
2007,6월,음주운전,0.30%~0.34%,야,9,0,17
2007,6월,음주운전,0.35%이상,주,1,0,1
2007,6월,음주운전,0.35%이상,야,2,0,5
2007,6월,측정불능,측정불능,주,7,0,10
2007,6월,측정불능,측정불능,야,23,1,30
2007,6월,해당 없음,해당 없음,주,8589,228,13095
2007,6월,해당 없음,해당 없음,야,6944,205,10658
2007,6월,기타불명,기타불명,주,99,3,115
2007,6월,기타불명,기타불명,야,139,2,165
2007,7월,음주상태,0.05%미만,주,16,9,44
2007,7월,음주상태,0.05%미만,야,23,8,40
2007,7월,음주운전,측정불응,주,6,0,8
2007,7월,음주운전,측정불응,야,36,0,61
2007,7월,음주운전,0.05%~0.09%,주,105,4,186
2007,7월,음주운전,0.05%~0.09%,야,284,16,498
2007,7월,음주운전,0.10%~0.14%,주,149,5,267
2007,7월,음주운전,0.10%~0.14%,야,572,13,1009
2007,7월,음주운전,0.15%~0.19%,주,138,6,247
2007,7월,음주운전,0.15%~0.19%,야,693,29,1315
2007,7월,음주운전,0.20%~0.24%,주,70,3,110
2007,7월,음주운전,0.20%~0.24%,야,272,7,474
2007,7월,음주운전,0.25%~0.29%,주,26,2,36
2007,7월,음주운전,0.25%~0.29%,야,61,4,109
2007,7월,음주운전,0.30%~0.34%,주,7,2,8
2007,7월,음주운전,0.30%~0.34%,야,12,1,35
2007,7월,음주운전,0.35%이상,주,1,0,1
2007,7월,음주운전,0.35%이상,야,2,0,3
2007,7월,측정불능,측정불능,주,3,0,4
2007,7월,측정불능,측정불능,야,13,0,18
2007,7월,해당 없음,해당 없음,주,8313,210,13175
2007,7월,해당 없음,해당 없음,야,7046,181,10797
2007,7월,기타불명,기타불명,주,88,0,102
2007,7월,기타불명,기타불명,야,101,3,129
2007,8월,음주상태,0.05%미만,주,22,7,37
2007,8월,음주상태,0.05%미만,야,19,2,35
2007,8월,음주운전,측정불응,주,10,0,16
2007,8월,음주운전,측정불응,야,33,2,52
2007,8월,음주운전,0.05%~0.09%,주,118,3,259
2007,8월,음주운전,0.05%~0.09%,야,240,6,446
2007,8월,음주운전,0.10%~0.14%,주,142,2,257
2007,8월,음주운전,0.10%~0.14%,야,499,21,908
2007,8월,음주운전,0.15%~0.19%,주,151,5,299
2007,8월,음주운전,0.15%~0.19%,야,628,23,1166
2007,8월,음주운전,0.20%~0.24%,주,80,5,142
2007,8월,음주운전,0.20%~0.24%,야,294,15,500
2007,8월,음주운전,0.25%~0.29%,주,36,1,57
2007,8월,음주운전,0.25%~0.29%,야,67,3,119
2007,8월,음주운전,0.30%~0.34%,주,8,0,12
2007,8월,음주운전,0.30%~0.34%,야,4,0,6
2007,8월,음주운전,0.35%이상,주,2,0,6
2007,8월,음주운전,0.35%이상,야,2,2,0
2007,8월,측정불능,측정불능,주,7,0,11
2007,8월,측정불능,측정불능,야,19,3,27
2007,8월,해당 없음,해당 없음,주,8623,199,14487
2007,8월,해당 없음,해당 없음,야,6776,210,10624
2007,8월,기타불명,기타불명,주,84,1,105
2007,8월,기타불명,기타불명,야,118,2,140
2007,9월,음주상태,0.05%미만,주,13,8,22
2007,9월,음주상태,0.05%미만,야,27,11,59
2007,9월,음주운전,측정불응,주,11,0,21
2007,9월,음주운전,측정불응,야,47,0,82
2007,9월,음주운전,0.05%~0.09%,주,118,3,215
2007,9월,음주운전,0.05%~0.09%,야,309,10,546
2007,9월,음주운전,0.10%~0.14%,주,177,5,307
2007,9월,음주운전,0.10%~0.14%,야,676,20,1221
2007,9월,음주운전,0.15%~0.19%,주,147,2,264
2007,9월,음주운전,0.15%~0.19%,야,714,26,1297
2007,9월,음주운전,0.20%~0.24%,주,81,3,136
2007,9월,음주운전,0.20%~0.24%,야,306,13,553
2007,9월,음주운전,0.25%~0.29%,주,27,2,39
2007,9월,음주운전,0.25%~0.29%,야,39,2,65
2007,9월,음주운전,0.30%~0.34%,주,6,1,5
2007,9월,음주운전,0.30%~0.34%,야,3,0,5
2007,9월,음주운전,0.35%이상,주,2,0,3
2007,9월,음주운전,0.35%이상,야,3,0,5
2007,9월,측정불능,측정불능,주,6,3,10
2007,9월,측정불능,측정불능,야,12,1,12
2007,9월,해당 없음,해당 없음,주,8347,185,13232
2007,9월,해당 없음,해당 없음,야,7176,227,11173
2007,9월,기타불명,기타불명,주,105,1,133
2007,9월,기타불명,기타불명,야,154,9,178
2007,10월,음주상태,0.05%미만,주,10,5,9
2007,10월,음주상태,0.05%미만,야,21,4,27
2007,10월,음주운전,측정불응,주,8,0,14
2007,10월,음주운전,측정불응,야,41,0,72
2007,10월,음주운전,0.05%~0.09%,주,115,11,240
2007,10월,음주운전,0.05%~0.09%,야,307,9,536
2007,10월,음주운전,0.10%~0.14%,주,173,5,280
2007,10월,음주운전,0.10%~0.14%,야,695,15,1210
2007,10월,음주운전,0.15%~0.19%,주,133,2,229
2007,10월,음주운전,0.15%~0.19%,야,657,16,1174
2007,10월,음주운전,0.20%~0.24%,주,78,5,131
2007,10월,음주운전,0.20%~0.24%,야,219,9,425
2007,10월,음주운전,0.25%~0.29%,주,14,0,26
2007,10월,음주운전,0.25%~0.29%,야,37,3,58
2007,10월,음주운전,0.30%~0.34%,주,3,0,6
2007,10월,음주운전,0.30%~0.34%,야,3,0,8
2007,10월,음주운전,0.35%이상,주,1,1,0
2007,10월,음주운전,0.35%이상,야,1,0,3
2007,10월,측정불능,측정불능,주,6,0,9
2007,10월,측정불능,측정불능,야,6,1,6
2007,10월,해당 없음,해당 없음,주,8980,242,13940
2007,10월,해당 없음,해당 없음,야,7292,247,11148
2007,10월,기타불명,기타불명,주,91,2,98
2007,10월,기타불명,기타불명,야,135,5,153
2007,11월,음주상태,0.05%미만,주,20,10,28
2007,11월,음주상태,0.05%미만,야,17,3,35
2007,11월,음주운전,측정불응,주,11,0,21
2007,11월,음주운전,측정불응,야,41,0,76
2007,11월,음주운전,0.05%~0.09%,주,113,6,197
2007,11월,음주운전,0.05%~0.09%,야,304,12,599
2007,11월,음주운전,0.10%~0.14%,주,173,6,273
2007,11월,음주운전,0.10%~0.14%,야,683,20,1234
2007,11월,음주운전,0.15%~0.19%,주,155,7,250
2007,11월,음주운전,0.15%~0.19%,야,590,24,1059
2007,11월,음주운전,0.20%~0.24%,주,47,1,77
2007,11월,음주운전,0.20%~0.24%,야,177,8,365
2007,11월,음주운전,0.25%~0.29%,주,10,3,9
2007,11월,음주운전,0.25%~0.29%,야,32,3,67
2007,11월,음주운전,0.30%~0.34%,주,3,2,2
2007,11월,음주운전,0.30%~0.34%,야,6,0,12
2007,11월,음주운전,0.35%이상,야,1,0,4
2007,11월,측정불능,측정불능,주,2,0,3
2007,11월,측정불능,측정불능,야,6,1,7
2007,11월,해당 없음,해당 없음,주,8580,202,13170
2007,11월,해당 없음,해당 없음,야,6631,249,9940
2007,11월,기타불명,기타불명,주,92,2,107
2007,11월,기타불명,기타불명,야,121,6,139
2007,12월,음주상태,0.05%미만,주,13,7,20
2007,12월,음주상태,0.05%미만,야,19,7,31
2007,12월,음주운전,측정불응,주,10,0,13
2007,12월,음주운전,측정불응,야,40,1,62
2007,12월,음주운전,0.05%~0.09%,주,110,8,186
2007,12월,음주운전,0.05%~0.09%,야,358,7,643
2007,12월,음주운전,0.10%~0.14%,주,153,5,248
2007,12월,음주운전,0.10%~0.14%,야,808,11,1469
2007,12월,음주운전,0.15%~0.19%,주,123,4,226
2007,12월,음주운전,0.15%~0.19%,야,567,18,1080
2007,12월,음주운전,0.20%~0.24%,주,45,3,72
2007,12월,음주운전,0.20%~0.24%,야,128,13,233
2007,12월,음주운전,0.25%~0.29%,주,7,1,10
2007,12월,음주운전,0.25%~0.29%,야,24,5,33
2007,12월,음주운전,0.30%~0.34%,주,3,1,4
2007,12월,음주운전,0.30%~0.34%,야,3,1,5
2007,12월,음주운전,0.35%이상,주,1,0,2
2007,12월,음주운전,0.35%이상,야,2,0,6
2007,12월,측정불능,측정불능,주,7,1,10
2007,12월,측정불능,측정불능,야,13,1,24
2007,12월,해당 없음,해당 없음,주,7539,226,11265
2007,12월,해당 없음,해당 없음,야,6730,244,10344
